latitude  longitude
42.689282 -72.131115
42.689306 -72.131323
42.689328 -72.131532
42.689353 -72.131742
42.689375 -72.131950
42.689399 -72.132158
42.689422 -72.132366
42.689445 -72.132574
42.689469 -72.132782
42.689491 -72.132992
42.689515 -72.133199
42.689537 -72.133407
42.689560 -72.133615
42.689582 -72.133823
42.689605 -72.134032
42.689628 -72.134242
42.689650 -72.134451
42.689672 -72.134659
42.689717 -72.135077
42.689784 -72.135706
42.689852 -72.136329
42.689899 -72.136745
42.689922 -72.136953
42.689967 -72.137367
42.689991 -72.137575
42.690013 -72.137784
42.690081 -72.138407
42.690102 -72.138616
42.690148 -72.139034
42.690169 -72.139242
42.690238 -72.139868
42.690260 -72.140077
42.690305 -72.140496
42.690328 -72.140704
42.690352 -72.140913
42.690374 -72.141123
42.690398 -72.141335
42.690420 -72.141546
42.690443 -72.141759
42.690465 -72.141971
42.690304 -72.142001
42.690281 -72.141789
42.690260 -72.141579
42.690237 -72.141368
42.690214 -72.141157
42.690169 -72.140737
42.690148 -72.140527
42.690103 -72.140105
42.690081 -72.139896
42.690059 -72.139687
42.690037 -72.139476
42.690015 -72.139267
42.689993 -72.139059
42.689950 -72.138642
42.689927 -72.138434
42.689905 -72.138226
42.689882 -72.138016
42.689861 -72.137808
42.689837 -72.137599
42.689816 -72.137389
42.689794 -72.137180
42.689749 -72.136763
42.689703 -72.136346
42.689658 -72.135927
42.689591 -72.135298
42.689568 -72.135090
42.689546 -72.134881
42.689523 -72.134671
42.689501 -72.134462
42.689478 -72.134254
42.689456 -72.134044
42.689435 -72.133835
42.689411 -72.133626
42.689389 -72.133417
42.689366 -72.133208
42.689344 -72.132999
42.689321 -72.132789
42.689299 -72.132581
42.689277 -72.132373
42.689254 -72.132165
42.689232 -72.131956
42.689208 -72.131748
42.689186 -72.131538
42.689164 -72.131331
42.689142 -72.131122
42.689119 -72.130913
42.689075 -72.130493
42.689052 -72.130283
42.689031 -72.130073
42.688986 -72.129654
42.688963 -72.129445
42.688941 -72.129233
42.688919 -72.129023
42.688896 -72.128813
42.688874 -72.128604
42.688851 -72.128394
42.688830 -72.128184
42.688806 -72.127973
42.688784 -72.127763
42.688762 -72.127555
42.688671 -72.126711
42.688648 -72.126502
42.688601 -72.126080
42.688578 -72.125868
42.688556 -72.125656
42.688532 -72.125444
42.688510 -72.125232
42.688486 -72.125021
42.688462 -72.124805
42.688438 -72.124590
42.688277 -72.124624
42.688299 -72.124835
42.688347 -72.125264
42.688370 -72.125474
42.688417 -72.125897
42.688440 -72.126106
42.688465 -72.126324
42.688487 -72.126528
42.688509 -72.126736
42.688533 -72.126945
42.688579 -72.127362
42.688602 -72.127575
42.688626 -72.127783
42.688649 -72.127991
42.688719 -72.128624
42.688743 -72.128833
42.688765 -72.129043
42.688813 -72.129465
42.688836 -72.129674
42.688859 -72.129883
42.688882 -72.130092
42.688906 -72.130302
42.688928 -72.130510
42.688952 -72.130720
42.688997 -72.131137
42.689021 -72.131345
42.689042 -72.131553
42.689065 -72.131762
42.689087 -72.131971
42.689110 -72.132179
42.689131 -72.132388
42.689154 -72.132597
42.689177 -72.132805
42.689199 -72.133016
42.689222 -72.133224
42.689243 -72.133433
42.689266 -72.133641
42.689288 -72.133849
42.689312 -72.134057
42.689336 -72.134266
42.689358 -72.134473
42.689381 -72.134681
42.689403 -72.134890
42.689427 -72.135098
42.689472 -72.135515
42.689494 -72.135723
42.689517 -72.135932
42.689540 -72.136141
42.689562 -72.136352
42.689607 -72.136770
42.689652 -72.137186
42.689699 -72.137602
42.689721 -72.137812
42.689744 -72.138020
42.689811 -72.138643
42.689879 -72.139266
42.689902 -72.139473
42.689923 -72.139683
42.689946 -72.139892
42.689968 -72.140100
42.690011 -72.140521
42.690034 -72.140730
42.690056 -72.140943
42.690101 -72.141364
42.690123 -72.141572
42.690146 -72.141781
42.690168 -72.141991
42.690008 -72.142025
42.689985 -72.141813
42.689963 -72.141605
42.689941 -72.141394
42.689920 -72.141185
42.689897 -72.140975
42.689854 -72.140550
42.689831 -72.140343
42.689809 -72.140130
42.689787 -72.139922
42.689765 -72.139713
42.689742 -72.139503
42.689698 -72.139089
42.689611 -72.138250
42.689589 -72.138043
42.689523 -72.137415
42.689502 -72.137205
42.689480 -72.136997
42.689458 -72.136788
42.689436 -72.136582
42.689414 -72.136370
42.689391 -72.136161
42.689302 -72.135325
42.689279 -72.135117
42.689258 -72.134909
42.689235 -72.134701
42.689213 -72.134492
42.689189 -72.134285
42.689167 -72.134076
42.689145 -72.133867
42.689122 -72.133659
42.689100 -72.133451
42.689078 -72.133244
42.689056 -72.133036
42.689033 -72.132826
42.689011 -72.132617
42.688989 -72.132408
42.688967 -72.132199
42.688945 -72.131990
42.688922 -72.131782
42.688899 -72.131571
42.688876 -72.131362
42.688831 -72.130942
42.688809 -72.130732
42.688786 -72.130521
42.688763 -72.130311
42.688741 -72.130101
42.688697 -72.129684
42.688674 -72.129475
42.688652 -72.129264
42.688608 -72.128844
42.688564 -72.128426
42.688542 -72.128215
42.688519 -72.128004
42.688497 -72.127793
42.688475 -72.127581
42.688452 -72.127369
42.688407 -72.126950
42.688384 -72.126740
42.688340 -72.126325
42.688315 -72.126108
42.688293 -72.125898
42.688271 -72.125687
42.688225 -72.125265
42.688201 -72.125054
42.688178 -72.124838
42.688154 -72.124624
42.687994 -72.124657
42.688018 -72.124875
42.688041 -72.125086
42.688064 -72.125299
42.688087 -72.125509
42.688111 -72.125724
42.688134 -72.125936
42.688157 -72.126146
42.688203 -72.126569
42.688224 -72.126778
42.688292 -72.127408
42.688314 -72.127620
42.688362 -72.128041
42.688430 -72.128669
42.688454 -72.128876
42.688477 -72.129085
42.688500 -72.129293
42.688524 -72.129503
42.688547 -72.129712
42.688615 -72.130336
42.688637 -72.130545
42.688661 -72.130756
42.688684 -72.130965
42.688751 -72.131592
42.688775 -72.131802
42.688797 -72.132011
42.688821 -72.132220
42.688843 -72.132428
42.688866 -72.132636
42.688890 -72.132844
42.688912 -72.133053
42.688936 -72.133261
42.688981 -72.133678
42.689003 -72.133887
42.689026 -72.134096
42.689049 -72.134307
42.689070 -72.134516
42.689114 -72.134935
42.689137 -72.135144
42.689158 -72.135354
42.689203 -72.135773
42.689226 -72.135981
42.689270 -72.136399
42.689293 -72.136609
42.689315 -72.136817
42.689360 -72.137232
42.689383 -72.137440
42.689406 -72.137647
42.689451 -72.138063
42.689472 -72.138273
42.689495 -72.138481
42.689539 -72.138897
42.689562 -72.139108
42.689607 -72.139524
42.689651 -72.139941
42.689673 -72.140150
42.689719 -72.140569
42.689742 -72.140778
42.689766 -72.140992
42.689812 -72.141414
42.689857 -72.141833
42.689879 -72.142043
42.689719 -72.142076
42.689696 -72.141865
42.689675 -72.141655
42.689630 -72.141233
42.689585 -72.140809
42.689563 -72.140598
42.689540 -72.140386
42.689495 -72.139967
42.689383 -72.138923
42.689362 -72.138715
42.689339 -72.138508
42.689318 -72.138300
42.689295 -72.138092
42.689273 -72.137884
42.689229 -72.137467
42.689184 -72.137050
42.689139 -72.136635
42.689117 -72.136423
42.689095 -72.136213
42.689074 -72.136003
42.689052 -72.135793
42.689030 -72.135585
42.689008 -72.135375
42.688985 -72.135166
42.688964 -72.134958
42.688942 -72.134750
42.688921 -72.134541
42.688899 -72.134332
42.688877 -72.134122
42.688856 -72.133914
42.688834 -72.133706
42.688813 -72.133497
42.688790 -72.133289
42.688769 -72.133080
42.688746 -72.132869
42.688725 -72.132660
42.688703 -72.132452
42.688680 -72.132244
42.688659 -72.132035
42.688635 -72.131826
42.688613 -72.131615
42.688590 -72.131407
42.688567 -72.131198
42.688544 -72.130989
42.688521 -72.130780
42.688499 -72.130570
42.688454 -72.130152
42.688430 -72.129943
42.688408 -72.129734
42.688385 -72.129524
42.688363 -72.129312
42.688341 -72.129102
42.688318 -72.128892
42.688296 -72.128681
42.688273 -72.128472
42.688252 -72.128263
42.688228 -72.128052
42.688184 -72.127631
42.688139 -72.127211
42.688116 -72.127003
42.688094 -72.126793
42.688072 -72.126584
42.688051 -72.126379
42.688027 -72.126166
42.688005 -72.125952
42.687982 -72.125738
42.687914 -72.125099
42.687892 -72.124884
42.687869 -72.124671
42.687708 -72.124703
42.687755 -72.125131
42.687824 -72.125767
42.687848 -72.125979
42.687871 -72.126187
42.687894 -72.126399
42.687918 -72.126613
42.687939 -72.126817
42.687983 -72.127236
42.688006 -72.127444
42.688029 -72.127654
42.688052 -72.127864
42.688075 -72.128075
42.688098 -72.128287
42.688120 -72.128497
42.688142 -72.128708
42.688165 -72.128918
42.688187 -72.129130
42.688210 -72.129340
42.688233 -72.129553
42.688278 -72.129974
42.688300 -72.130183
42.688323 -72.130393
42.688344 -72.130603
42.688367 -72.130812
42.688435 -72.131436
42.688458 -72.131644
42.688481 -72.131853
42.688503 -72.132060
42.688526 -72.132267
42.688549 -72.132475
42.688572 -72.132682
42.688596 -72.132889
42.688618 -72.133099
42.688663 -72.133515
42.688687 -72.133723
42.688708 -72.133932
42.688732 -72.134141
42.688755 -72.134351
42.688777 -72.134560
42.688801 -72.134768
42.688822 -72.134978
42.688845 -72.135187
42.688867 -72.135396
42.688890 -72.135607
42.688911 -72.135816
42.688957 -72.136235
42.688978 -72.136444
42.689001 -72.136656
42.689022 -72.136865
42.689044 -72.137072
42.689088 -72.137489
42.689175 -72.138319
42.689198 -72.138526
42.689220 -72.138734
42.689243 -72.138941
42.689266 -72.139150
42.689310 -72.139567
42.689331 -72.139775
42.689354 -72.139984
42.689399 -72.140405
42.689421 -72.140617
42.689444 -72.140827
42.689466 -72.141037
42.689488 -72.141249
42.689511 -72.141463
42.689533 -72.141675
42.689555 -72.141884
42.689577 -72.142096
42.689417 -72.142127
42.689394 -72.141915
42.689373 -72.141703
42.689350 -72.141492
42.689306 -72.141068
42.689285 -72.140860
42.689264 -72.140649
42.689242 -72.140438
42.689177 -72.139808
42.689155 -72.139599
42.689134 -72.139391
42.689112 -72.139183
42.689090 -72.138971
42.689068 -72.138762
42.689045 -72.138553
42.689024 -72.138344
42.689001 -72.138136
42.688956 -72.137719
42.688934 -72.137511
42.688911 -72.137303
42.688888 -72.137094
42.688866 -72.136886
42.688843 -72.136680
42.688776 -72.136056
42.688754 -72.135847
42.688732 -72.135639
42.688688 -72.135220
42.688667 -72.135012
42.688644 -72.134803
42.688623 -72.134594
42.688600 -72.134385
42.688579 -72.134175
42.688557 -72.133966
42.688534 -72.133758
42.688513 -72.133548
42.688490 -72.133340
42.688468 -72.133132
42.688445 -72.132922
42.688424 -72.132714
42.688402 -72.132505
42.688379 -72.132297
42.688358 -72.132088
42.688335 -72.131879
42.688314 -72.131668
42.688291 -72.131460
42.688270 -72.131250
42.688248 -72.131040
42.688183 -72.130411
42.688162 -72.130201
42.688139 -72.129992
42.688116 -72.129782
42.688093 -72.129572
42.688071 -72.129360
42.688049 -72.129151
42.688003 -72.128733
42.687979 -72.128524
42.687957 -72.128315
42.687933 -72.128104
42.687911 -72.127894
42.687889 -72.127684
42.687866 -72.127474
42.687843 -72.127264
42.687820 -72.127054
42.687798 -72.126844
42.687775 -72.126636
42.687753 -72.126424
42.687729 -72.126212
42.687707 -72.126002
42.687685 -72.125791
42.687662 -72.125579
42.687640 -72.125371
42.687616 -72.125157
42.687409 -72.124761
42.687432 -72.124974
42.687456 -72.125187
42.687480 -72.125403
42.687526 -72.125822
42.687550 -72.126032
42.687575 -72.126242
42.687598 -72.126453
42.687622 -72.126663
42.687644 -72.126871
42.687667 -72.127081
42.687689 -72.127290
42.687712 -72.127499
42.687734 -72.127709
42.687757 -72.127919
42.687780 -72.128130
42.687846 -72.128763
42.687869 -72.128974
42.687890 -72.129184
42.687913 -72.129393
42.687936 -72.129605
42.687959 -72.129816
42.687982 -72.130026
42.688003 -72.130236
42.688026 -72.130444
42.688048 -72.130652
42.688071 -72.130862
42.688094 -72.131071
42.688116 -72.131280
42.688139 -72.131489
42.688161 -72.131698
42.688184 -72.131907
42.688228 -72.132324
42.688295 -72.132949
42.688316 -72.133159
42.688340 -72.133367
42.688361 -72.133575
42.688384 -72.133783
42.688406 -72.133992
42.688429 -72.134200
42.688453 -72.134410
42.688475 -72.134618
42.688498 -72.134826
42.688520 -72.135035
42.688565 -72.135453
42.688589 -72.135663
42.688610 -72.135871
42.688633 -72.136079
42.688700 -72.136705
42.688721 -72.136911
42.688765 -72.137327
42.688787 -72.137536
42.688809 -72.137744
42.688854 -72.138161
42.688875 -72.138370
42.688898 -72.138578
42.688920 -72.138788
42.688943 -72.138998
42.688965 -72.139209
42.688987 -72.139418
42.689076 -72.140256
42.689099 -72.140465
42.689121 -72.140676
42.689166 -72.141095
42.689210 -72.141517
42.689254 -72.141938
42.689275 -72.142150
42.689115 -72.142180
42.689092 -72.141970
42.689071 -72.141759
42.689027 -72.141335
42.689004 -72.141124
42.688983 -72.140914
42.688962 -72.140703
42.688940 -72.140491
42.688852 -72.139653
42.688830 -72.139444
42.688808 -72.139235
42.688786 -72.139024
42.688741 -72.138607
42.688720 -72.138400
42.688697 -72.138193
42.688675 -72.137986
42.688652 -72.137775
42.688631 -72.137567
42.688610 -72.137359
42.688588 -72.137149
42.688544 -72.136734
42.688480 -72.136106
42.688393 -72.135270
42.688372 -72.135061
42.688350 -72.134852
42.688328 -72.134645
42.688305 -72.134437
42.688283 -72.134228
42.688261 -72.134020
42.688238 -72.133812
42.688216 -72.133603
42.688193 -72.133395
42.688171 -72.133186
42.688148 -72.132976
42.688127 -72.132766
42.688082 -72.132348
42.688037 -72.131930
42.688015 -72.131719
42.687993 -72.131510
42.687971 -72.131301
42.687948 -72.131092
42.687927 -72.130884
42.687882 -72.130466
42.687861 -72.130257
42.687839 -72.130048
42.687817 -72.129839
42.687794 -72.129629
42.687771 -72.129417
42.687727 -72.128997
42.687682 -72.128575
42.687571 -72.127521
42.687550 -72.127311
42.687507 -72.126892
42.687484 -72.126682
42.687463 -72.126474
42.687439 -72.126262
42.687418 -72.126052
42.687372 -72.125628
42.687350 -72.125416
42.687326 -72.125203
42.687304 -72.124992
42.687281 -72.124781
42.687120 -72.124816
42.687142 -72.125025
42.687165 -72.125240
42.687187 -72.125449
42.687211 -72.125661
42.687234 -72.125874
42.687257 -72.126087
42.687280 -72.126296
42.687302 -72.126509
42.687325 -72.126717
42.687347 -72.126926
42.687370 -72.127137
42.687392 -72.127348
42.687415 -72.127558
42.687436 -72.127767
42.687482 -72.128185
42.687504 -72.128395
42.687527 -72.128605
42.687548 -72.128814
42.687571 -72.129023
42.687616 -72.129442
42.687663 -72.129866
42.687686 -72.130074
42.687709 -72.130283
42.687732 -72.130490
42.687754 -72.130699
42.687778 -72.130909
42.687802 -72.131117
42.687824 -72.131325
42.687847 -72.131533
42.687937 -72.132370
42.687982 -72.132788
42.688004 -72.132997
42.688026 -72.133208
42.688049 -72.133418
42.688070 -72.133629
42.688114 -72.134046
42.688137 -72.134254
42.688160 -72.134465
42.688182 -72.134674
42.688205 -72.134882
42.688226 -72.135090
42.688248 -72.135299
42.688269 -72.135507
42.688314 -72.135924
42.688380 -72.136547
42.688403 -72.136756
42.688424 -72.136963
42.688446 -72.137172
42.688467 -72.137380
42.688490 -72.137589
42.688534 -72.138008
42.688557 -72.138216
42.688578 -72.138424
42.688601 -72.138630
42.688647 -72.139046
42.688670 -72.139255
42.688693 -72.139463
42.688716 -72.139672
42.688783 -72.140298
42.688807 -72.140508
42.688874 -72.141144
42.688895 -72.141355
42.688918 -72.141567
42.688940 -72.141778
42.688962 -72.141988
42.688983 -72.142199
42.688822 -72.142230
42.688800 -72.142020
42.688778 -72.141811
42.688756 -72.141601
42.688734 -72.141389
42.688712 -72.141179
42.688690 -72.140966
42.688669 -72.140753
42.688646 -72.140542
42.688624 -72.140332
42.688602 -72.140123
42.688536 -72.139495
42.688513 -72.139286
42.688469 -72.138868
42.688424 -72.138452
42.688401 -72.138244
42.688380 -72.138035
42.688357 -72.137825
42.688315 -72.137406
42.688293 -72.137197
42.688272 -72.136988
42.688230 -72.136570
42.688208 -72.136362
42.688187 -72.136155
42.688144 -72.135739
42.688123 -72.135527
42.688102 -72.135318
42.688081 -72.135108
42.688059 -72.134900
42.688037 -72.134691
42.687993 -72.134271
42.687971 -72.134061
42.687948 -72.133853
42.687927 -72.133644
42.687882 -72.133225
42.687859 -72.133015
42.687837 -72.132807
42.687793 -72.132391
42.687726 -72.131765
42.687703 -72.131557
42.687682 -72.131349
42.687658 -72.131141
42.687637 -72.130932
42.687615 -72.130721
42.687592 -72.130513
42.687571 -72.130304
42.687548 -72.130096
42.687526 -72.129886
42.687501 -72.129675
42.687479 -72.129463
42.687458 -72.129253
42.687435 -72.129043
42.687414 -72.128833
42.687369 -72.128413
42.687346 -72.128201
42.687324 -72.127990
42.687303 -72.127779
42.687281 -72.127570
42.687259 -72.127358
42.687237 -72.127147
42.687215 -72.126935
42.687193 -72.126726
42.687172 -72.126515
42.687150 -72.126305
42.687129 -72.126094
42.687107 -72.125882
42.687084 -72.125669
42.687063 -72.125458
42.687040 -72.125247
42.687018 -72.125034
42.686995 -72.124823
42.686834 -72.124853
42.686857 -72.125066
42.686880 -72.125277
42.686925 -72.125699
42.686947 -72.125912
42.686970 -72.126123
42.686993 -72.126333
42.687015 -72.126544
42.687038 -72.126754
42.687082 -72.127175
42.687103 -72.127385
42.687127 -72.127597
42.687149 -72.127808
42.687173 -72.128020
42.687196 -72.128232
42.687218 -72.128443
42.687240 -72.128653
42.687262 -72.128862
42.687285 -72.129071
42.687306 -72.129279
42.687352 -72.129699
42.687373 -72.129907
42.687396 -72.130115
42.687418 -72.130323
42.687441 -72.130530
42.687462 -72.130737
42.687485 -72.130947
42.687508 -72.131155
42.687530 -72.131363
42.687554 -72.131571
42.687576 -72.131781
42.687646 -72.132409
42.687668 -72.132619
42.687692 -72.132828
42.687716 -72.133037
42.687739 -72.133247
42.687762 -72.133455
42.687784 -72.133663
42.687808 -72.133871
42.687830 -72.134079
42.687852 -72.134287
42.687875 -72.134497
42.687918 -72.134914
42.687939 -72.135123
42.687962 -72.135332
42.687982 -72.135543
42.688004 -72.135755
42.688047 -72.136172
42.688070 -72.136380
42.688091 -72.136588
42.688114 -72.136798
42.688136 -72.137006
42.688158 -72.137214
42.688180 -72.137423
42.688202 -72.137632
42.688247 -72.138050
42.688269 -72.138257
42.688291 -72.138464
42.688313 -72.138670
42.688334 -72.138877
42.688356 -72.139086
42.688379 -72.139296
42.688400 -72.139502
42.688533 -72.140761
42.688556 -72.140972
42.688579 -72.141181
42.688602 -72.141392
42.688625 -72.141603
42.688648 -72.141814
42.688671 -72.142025
42.688693 -72.142234
42.688533 -72.142266
42.688511 -72.142055
42.688491 -72.141847
42.688469 -72.141638
42.688447 -72.141427
42.688425 -72.141216
42.688403 -72.141004
42.688338 -72.140366
42.688315 -72.140154
42.688293 -72.139943
42.688248 -72.139524
42.688203 -72.139106
42.688181 -72.138896
42.688158 -72.138689
42.688137 -72.138482
42.688114 -72.138276
42.688093 -72.138069
42.688070 -72.137859
42.688049 -72.137651
42.688028 -72.137442
42.688005 -72.137234
42.687985 -72.137025
42.687940 -72.136608
42.687918 -72.136400
42.687897 -72.136192
42.687875 -72.135983
42.687832 -72.135563
42.687810 -72.135353
42.687788 -72.135144
42.687722 -72.134517
42.687701 -72.134307
42.687657 -72.133890
42.687636 -72.133681
42.687614 -72.133472
42.687593 -72.133263
42.687570 -72.133052
42.687549 -72.132843
42.687462 -72.132004
42.687441 -72.131793
42.687419 -72.131583
42.687397 -72.131373
42.687374 -72.131164
42.687353 -72.130955
42.687332 -72.130745
42.687309 -72.130537
42.687287 -72.130328
42.687263 -72.130119
42.687241 -72.129910
42.687219 -72.129702
42.687196 -72.129490
42.687174 -72.129281
42.687151 -72.129073
42.687129 -72.128863
42.687106 -72.128652
42.687085 -72.128443
42.687063 -72.128231
42.687041 -72.128021
42.686996 -72.127601
42.686952 -72.127179
42.686886 -72.126552
42.686862 -72.126342
42.686840 -72.126132
42.686818 -72.125920
42.686794 -72.125706
42.686772 -72.125493
42.686749 -72.125282
42.686727 -72.125070
42.686543 -72.124884
42.686612 -72.125518
42.686635 -72.125726
42.686659 -72.125940
42.686729 -72.126576
42.686752 -72.126783
42.686774 -72.126992
42.686798 -72.127205
42.686821 -72.127418
42.686843 -72.127627
42.686887 -72.128045
42.686910 -72.128254
42.686933 -72.128466
42.686956 -72.128674
42.686977 -72.128884
42.687000 -72.129093
42.687022 -72.129302
42.687044 -72.129511
42.687067 -72.129721
42.687089 -72.129930
42.687112 -72.130139
42.687134 -72.130350
42.687156 -72.130559
42.687178 -72.130768
42.687200 -72.130979
42.687223 -72.131188
42.687245 -72.131397
42.687267 -72.131606
42.687288 -72.131814
42.687311 -72.132024
42.687332 -72.132233
42.687355 -72.132441
42.687376 -72.132650
42.687400 -72.132858
42.687444 -72.133275
42.687490 -72.133691
42.687513 -72.133900
42.687535 -72.134109
42.687558 -72.134316
42.687581 -72.134526
42.687603 -72.134735
42.687648 -72.135154
42.687671 -72.135362
42.687692 -72.135571
42.687760 -72.136198
42.687783 -72.136406
42.687849 -72.137030
42.687871 -72.137238
42.687893 -72.137446
42.687959 -72.138074
42.687981 -72.138281
42.688002 -72.138489
42.688024 -72.138696
42.688110 -72.139529
42.688132 -72.139736
42.688241 -72.140791
42.688263 -72.141001
42.688286 -72.141212
42.688308 -72.141424
42.688330 -72.141635
42.688352 -72.141845
42.688396 -72.142266
42.688236 -72.142299
42.688213 -72.142088
42.688170 -72.141662
42.688148 -72.141449
42.688106 -72.141028
42.688085 -72.140818
42.688063 -72.140607
42.688041 -72.140392
42.688019 -72.140182
42.687999 -72.139970
42.687977 -72.139762
42.687956 -72.139554
42.687934 -72.139346
42.687913 -72.139136
42.687869 -72.138720
42.687848 -72.138511
42.687781 -72.137883
42.687760 -72.137672
42.687738 -72.137463
42.687715 -72.137255
42.687693 -72.137047
42.687649 -72.136628
42.687626 -72.136420
42.687605 -72.136213
42.687583 -72.136005
42.687539 -72.135586
42.687517 -72.135377
42.687496 -72.135168
42.687453 -72.134751
42.687431 -72.134542
42.687410 -72.134331
42.687388 -72.134122
42.687366 -72.133913
42.687344 -72.133704
42.687322 -72.133495
42.687300 -72.133286
42.687277 -72.133075
42.687255 -72.132866
42.687233 -72.132656
42.687211 -72.132447
42.687189 -72.132238
42.687167 -72.132030
42.687146 -72.131820
42.687123 -72.131611
42.687102 -72.131402
42.687080 -72.131193
42.687037 -72.130773
42.687015 -72.130564
42.686993 -72.130354
42.686949 -72.129934
42.686927 -72.129724
42.686905 -72.129512
42.686883 -72.129302
42.686860 -72.129092
42.686816 -72.128671
42.686795 -72.128462
42.686771 -72.128249
42.686750 -72.128038
42.686729 -72.127828
42.686706 -72.127617
42.686685 -72.127408
42.686663 -72.127197
42.686641 -72.126984
42.686618 -72.126774
42.686598 -72.126566
42.686553 -72.126143
42.686531 -72.125930
42.686508 -72.125720
42.686486 -72.125510
42.686463 -72.125302
42.686441 -72.125090
42.686417 -72.124878
42.686256 -72.124913
42.686278 -72.125125
42.686300 -72.125335
42.686345 -72.125757
42.686366 -72.125966
42.686389 -72.126179
42.686412 -72.126388
42.686524 -72.127434
42.686547 -72.127643
42.686569 -72.127851
42.686593 -72.128060
42.686616 -72.128271
42.686638 -72.128483
42.686662 -72.128693
42.686684 -72.128904
42.686707 -72.129113
42.686729 -72.129323
42.686752 -72.129533
42.686776 -72.129745
42.686797 -72.129955
42.686820 -72.130163
42.686842 -72.130372
42.686865 -72.130581
42.686886 -72.130789
42.686909 -72.131000
42.686932 -72.131209
42.686953 -72.131417
42.686976 -72.131626
42.686996 -72.131834
42.687019 -72.132045
42.687041 -72.132254
42.687063 -72.132463
42.687084 -72.132672
42.687106 -72.132881
42.687129 -72.133090
42.687150 -72.133301
42.687194 -72.133718
42.687216 -72.133926
42.687238 -72.134134
42.687260 -72.134343
42.687283 -72.134552
42.687304 -72.134761
42.687326 -72.134969
42.687371 -72.135385
42.687392 -72.135593
42.687415 -72.135805
42.687437 -72.136013
42.687460 -72.136221
42.687482 -72.136429
42.687526 -72.136846
42.687548 -72.137053
42.687571 -72.137261
42.687592 -72.137469
42.687637 -72.137885
42.687659 -72.138096
42.687703 -72.138512
42.687726 -72.138719
42.687747 -72.138928
42.687770 -72.139135
42.687793 -72.139345
42.687814 -72.139554
42.687836 -72.139763
42.687857 -72.139972
42.687879 -72.140183
42.687943 -72.140819
42.687965 -72.141029
42.687987 -72.141239
42.688030 -72.141661
42.688052 -72.141876
42.687935 -72.142326
42.687870 -72.141687
42.687849 -72.141473
42.687827 -72.141260
42.687806 -72.141048
42.687763 -72.140626
42.687699 -72.139996
42.687677 -72.139787
42.687656 -72.139578
42.687634 -72.139368
42.687613 -72.139159
42.687592 -72.138952
42.687570 -72.138745
42.687549 -72.138535
42.687526 -72.138327
42.687505 -72.138119
42.687483 -72.137910
42.687462 -72.137701
42.687440 -72.137494
42.687417 -72.137287
42.687396 -72.137080
42.687373 -72.136873
42.687352 -72.136662
42.687329 -72.136455
42.687308 -72.136246
42.687286 -72.136037
42.687264 -72.135828
42.687243 -72.135616
42.687221 -72.135407
42.687177 -72.134988
42.687156 -72.134778
42.687134 -72.134568
42.687113 -72.134357
42.687092 -72.134148
42.687070 -72.133940
42.687048 -72.133732
42.687025 -72.133524
42.687004 -72.133314
42.686982 -72.133104
42.686940 -72.132687
42.686917 -72.132479
42.686896 -72.132270
42.686873 -72.132061
42.686852 -72.131849
42.686830 -72.131640
42.686809 -72.131431
42.686787 -72.131222
42.686765 -72.131013
42.686744 -72.130801
42.686721 -72.130593
42.686700 -72.130383
42.686677 -72.130173
42.686656 -72.129964
42.686612 -72.129542
42.686591 -72.129332
42.686568 -72.129122
42.686546 -72.128910
42.686525 -72.128701
42.686503 -72.128488
42.686480 -72.128274
42.686458 -72.128063
42.686437 -72.127853
42.686392 -72.127432
42.686369 -72.127221
42.686325 -72.126801
42.686280 -72.126383
42.686259 -72.126174
42.686214 -72.125752
42.686193 -72.125541
42.686171 -72.125332
42.685966 -72.124940
42.685988 -72.125152
42.686012 -72.125362
42.686034 -72.125572
42.686057 -72.125781
42.686079 -72.125993
42.686102 -72.126204
42.686125 -72.126414
42.686168 -72.126832
42.686190 -72.127042
42.686213 -72.127253
42.686258 -72.127676
42.686280 -72.127887
42.686325 -72.128304
42.686347 -72.128517
42.686392 -72.128933
42.686437 -72.129352
42.686460 -72.129561
42.686483 -72.129772
42.686571 -72.130608
42.686593 -72.130818
42.686615 -72.131029
42.686637 -72.131238
42.686658 -72.131447
42.686703 -72.131866
42.686726 -72.132077
42.686747 -72.132286
42.686770 -72.132495
42.686815 -72.132911
42.686837 -72.133119
42.686859 -72.133329
42.686882 -72.133537
42.686903 -72.133745
42.686926 -72.133953
42.686947 -72.134162
42.686969 -72.134371
42.686992 -72.134582
42.687012 -72.134791
42.687034 -72.135000
42.687055 -72.135209
42.687078 -72.135418
42.687142 -72.136045
42.687165 -72.136252
42.687188 -72.136460
42.687209 -72.136668
42.687232 -72.136878
42.687253 -72.137086
42.687298 -72.137500
42.687320 -72.137709
42.687343 -72.137919
42.687365 -72.138129
42.687387 -72.138337
42.687451 -72.138964
42.687496 -72.139381
42.687516 -72.139589
42.687538 -72.139797
42.687559 -72.140005
42.687581 -72.140213
42.687602 -72.140422
42.687624 -72.140632
42.687667 -72.141052
42.687689 -72.141264
42.687733 -72.141693
42.687754 -72.141906
42.687616 -72.142150
42.687593 -72.141935
42.687507 -72.141082
42.687487 -72.140870
42.687444 -72.140448
42.687423 -72.140239
42.687401 -72.140029
42.687380 -72.139820
42.687359 -72.139612
42.687275 -72.138779
42.687253 -72.138571
42.687232 -72.138363
42.687210 -72.138154
42.687189 -72.137945
